comment_id	comment_length	author	city	age
505318	2	147751116	Санкт-Петербург	0
505319	2	41514161	Чишмы	0
505321	3	338510820	0	22
505338	9	177911420	Ростов-на-Дону	0
505346	16	176790328	Sealand	0
505349	8	380057209	Ярославль	0
505356	3	5112913	0	23
505358	9	140117	Санкт-Петербург	0
505361	23	177911420	Ростов-на-Дону	0
505420	1	146375761	Уфа	0
505426	7	177871777	Самара	14
505465	2	90978586	Екатеринбург	0
505607	2	322593877	Беэр_Шева	42
505259	5	5375336	Ростов-на-Дону	25
505260	3	118165020	0	0
505261	2	213123646	Таганрог	0
505262	9	363771812	Череповец	19
505263	6	419991636	0	20
505264	6	118165020	0	0
505265	4	240598845	Reykjavik	0
505267	7	3817546	Йошкар-Ола	30
505268	12	273183950	Прокопьевск	0
505269	21	12481100	Санкт-Петербург	23
505270	4	331648803	Волгоград	0
505271	5	20585491	Санкт-Петербург	17
505272	2	27989315	0	20
505273	5	251910424	Кимовск	20
505274	10	186376037	Wellington	0
505275	38	96196275	0	0
505276	2	363771812	Череповец	19
505277	2	363771812	Череповец	19
505278	2	42104519	0	0
505282	7	386931656	Бишкек	0
505284	5	44041656	Санкт-Петербург	0
505285	10	99315598	Уфа	0
505288	18	155131352	0	0
505289	2	67438599	Волгоград	66
505291	1	16336198	0	0
505292	2	369954237	Новосибирск	23
505294	78	359776480	Thimphu	55
505307	15	101690634	Юбилейный	21
505312	16	51931624	Минск	0
505315	8	208783935	Liverpool	0
505320	29	51931624	Минск	0
505328	15	208783935	Liverpool	0
505330	20	51931624	Минск	0
505331	11	92618535	Санкт-Петербург	21
505332	15	51931624	Минск	0
505333	17	92618535	Санкт-Петербург	21
505334	4	51931624	Минск	0
505344	5	95114259	Москва	24
505345	56	2183360	Санкт-Петербург	0
505348	28	208783935	Liverpool	0
505357	15	394437646	Керчь	23
505365	12	80436058	Санкт-Петербург	0
505374	18	152247950	0	0
505377	1	354096248	0	0
505388	6	51534461	Москва	18
505446	20	54897291	Глубокое	0
505447	2	177972066	0	0
505476	3	203753715	Томск	0
505484	27	145223838	Улан-Удэ	0
505508	7	153490190	Барнаул	19
505509	7	102050606	Ярославль	0
505633	20	185154220	0	0
505659	22	19113831	Москва	28
505242	3	230392008	Ростов-на-Дону	18
505243	3	3702545	0	0
505245	3	8799245	0	0
505246	3	252569101	Новосибирск	23
505248	9	10859376	Екатеринбург	30
505249	6	252569101	Новосибирск	23
505250	1	252569101	Новосибирск	23
505251	5	5099713	0	0
505252	1	6248687	Биробиджан	23
505255	5	201158440	Талнах	16
505256	3	3528458	Москва	24
505279	19	251910424	Кимовск	20
505327	5	141053521	Мурманск	31
505209	5	249310222	Москва	0
505210	5	16196970	Brno	0
505211	4	4933335	Петрозаводск	26
505212	4	91840391	Харьков	0
505214	6	306385737	0	0
505216	3	24978485	Минск	0
505217	2	118165020	0	0
505218	24	9563882	Gainesville	30
505222	2	3593609	Уральск	28
505226	21	13015414	Николо-Березовка	34
505228	10	146375761	Уфа	0
505231	7	13015414	Николо-Березовка	34
505244	3	146676385	Балашиха	18
505286	3	13443531	0	0
505341	2	332875907	0	20
505180	18	14273752	Бишкек	0
505182	1	276624003	Москва	19
505195	21	378143310	0	29
505198	42	394170874	Саратов	100
505201	1	1412174	Тосно	0
505202	2	124719153	0	0
505203	1	376094250	0	0
505205	2	176125969	Днепропетровск_(Днепр)	0
505240	3	28390665	0	0
505390	2	124548612	Череповец	23
505392	1	61193023	Manchester	0
505084	2	6848802	0	0
505085	3	337024616	0	0
505086	9	824050	Москва	0
505087	26	266804882	0	0
505088	1	215927212	Барабинск	17
505089	2	226522535	0	0
505090	5	33197221	0	0
505091	4	41108842	0	0
505093	5	139362164	Минск	0
505094	4	8426228	0	0
505095	6	41335543	Баку	0
505096	6	3702545	0	0
505097	6	31234830	Москва	18
505098	5	186732288	Екатеринбург	22
505099	6	263628821	0	0
505100	2	8959400	Reykjavik	0
505101	21	99315598	Уфа	0
505102	2	26276374	Киев	0
505103	19	138052837	Челябинск	0
505104	24	147806840	Новосибирск	23
505105	20	147062799	0	21
505107	16	282229307	0	0
505108	68	366771835	Kiel	29
505109	4	15680156	Екатеринбург	0
505111	18	405804	Санкт-Петербург	27
505113	6	26774811	Архангельск	25
505114	58	147806840	Новосибирск	23
505115	20	5499767	Железногорск	40
505116	42	9854665	Калининград	30
505117	4	259855838	0	0
505118	8	309225043	Nahui	0
505120	11	282229307	0	0
505121	11	138052837	Челябинск	0
505122	17	147806840	Новосибирск	23
505123	5	309225043	Nahui	0
505124	35	124545716	Брест	0
505126	11	9854665	Калининград	30
505128	29	309225043	Nahui	0
505129	47	3628569	Москва	0
505130	24	138052837	Челябинск	0
505131	2	824050	Москва	0
505132	3	303661987	Санкт-Петербург	24
505133	18	3628569	Москва	0
505134	27	12597605	Минск	27
505135	1	369954237	Новосибирск	23
505137	11	3628569	Москва	0
505141	33	452983	Санкт-Петербург	30
505143	2	8539647	0	23
505144	57	6848802	0	0
505145	3	6848802	0	0
505147	6	30163758	Приладожский_	29
505148	17	6848802	0	0
505149	9	104832580	Нижний_Новгород	0
505151	29	147806840	Новосибирск	23
505152	7	104832580	Нижний_Новгород	0
505153	74	6848802	0	0
505154	5	6848802	0	0
505155	20	6848802	0	0
505156	126	1737296	Челябинск	26
505157	28	6848802	0	0
505158	36	147806840	Новосибирск	23
505159	6	6848802	0	0
505160	32	104832580	Нижний_Новгород	0
505161	28	147806840	Новосибирск	23
505162	12	6848802	0	0
505163	9	104832580	Нижний_Новгород	0
505164	50	6848802	0	0
505165	177	33197221	0	0
505166	10	6848802	0	0
505167	13	147806840	Новосибирск	23
505168	6	6848802	0	0
505169	14	6848802	0	0
505170	37	33197221	0	0
505171	12	29747173	0	34
505172	4	33197221	0	0
505173	3	6848802	0	0
505174	23	29747173	0	34
505176	1	7515139	0	21
505179	24	33197221	0	0
505181	15	29747173	0	34
505183	14	45723634	0	25
505184	28	33197221	0	0
505185	13	39649	Санкт-Петербург	27
505186	7	29747173	0	34
505188	33	33197221	0	0
505190	9	33197221	0	0
505192	7	45723634	0	25
505193	2	33197221	0	0
505194	11	45723634	0	25
505196	7	45723634	0	25
505197	45	33197221	0	0
505199	10	286998404	0	0
505200	6	45723634	0	25
505204	4	124545716	Брест	0
505221	134	296357255	Москва	0
505223	153	1437182	Москва	0
505224	7	75391102	0	30
505225	136	296357255	Москва	0
505230	46	376013900	Ульяновск	0
505232	13	5499767	Железногорск	40
505233	19	379177252	Находка	0
505235	3	104832580	Нижний_Новгород	0
505236	6	6848802	0	0
505237	252	33197221	0	0
505238	4	104832580	Нижний_Новгород	0
505253	251	296357255	Москва	0
505254	13	33197221	0	0
505281	7	411758466	0	0
505287	87	134772216	0	0
505300	22	35392271	Москва	0
505308	172	296357255	Москва	0
505336	162	1437182	Москва	0
505339	5	252569101	Новосибирск	23
505342	253	296357255	Москва	0
505347	98	1437182	Москва	0
505379	5	6848802	0	0
505429	124	296357255	Москва	0
505442	74	1437182	Москва	0
505443	23	1437182	Москва	0
505444	7	296357255	Москва	0
505058	8	247391941	Москва	0
505059	8	106253002	Самара	0
505060	1	25045515	Екатеринбург	0
505061	5	310022251	Судовая_Вишня	21
505064	5	38295275	Москва	21
505068	1	276624003	Москва	19
505078	10	183741955	Воронеж	0
505150	8	157797825	Орёл	0
505206	1	12656783	Москва	0
505207	2	12656783	Москва	0
505234	1	200600899	Rio_de_Janeiro	0
505266	5	1248833	Санкт-Петербург	0
505384	6	20581666	Челябинск	0
505035	2	1155268	Екатеринбург	29
505036	6	98943710	Тула	0
505037	2	306585397	Долгопрудный	0
505038	9	9360431	Москва	22
505039	3	4390858	0	0
505041	12	173831525	Яровое	18
505042	14	1642815	Киев	0
505044	11	11685852	Липецк	28
505045	4	5424140	0	29
505047	19	141445464	Москва	0
505048	3	378020143	Краснодар	20
505051	13	22281721	Москва	26
505054	20	180707022	Москва	53
505055	26	22281721	Москва	26
505062	3	225500625	Санкт-Петербург	26
505065	8	169791382	Баку	0
505070	22	180707022	Москва	53
505076	15	81837476	0	0
505112	5	15448307	Санкт-Петербург	20
505136	12	231382825	0	0
505142	7	421597148	0	22
505146	7	81837476	0	0
505924	9	142316231	Москва	0
504999	3	128096907	0	0
505000	3	10458905	0	22
505002	1	361519480	0	99
505003	1	18178741	Ярославль	0
505004	5	78551058	Пермь	24
505005	2	40488663	0	24
505007	4	18097537	Пермь	27
505009	6	161979517	0	0
505010	12	305720067	Томск	25
505011	1	152069717	Улан-Удэ	0
505012	4	39655981	Москва	0
505013	1	6700387	Москва	0
505014	5	160960955	Иваново	0
505016	7	307951474	Омск	21
505017	6	35001846	0	0
505018	2	1849325	Москва	0
505021	1	236481018	Барановичи	0
505022	2	252569101	Новосибирск	23
505025	7	228527511	0	0
505053	3	1728711	Москва	31
505056	11	82550551	0	0
505110	15	1320506	Москва	0
505178	3	224503263	Харьков	15
504951	7	4841658	Montreal	0
504952	2	36160659	Ковров	0
504953	2	2271758	Новосибирск	26
504954	2	677418	Санкт-Петербург	28
504955	2	349298800	Санкт-Петербург	0
504956	2	10589178	0	0
504957	2	45909310	Ижевск	25
504959	2	21274943	Москва	0
504960	3	114494827	0	0
504961	6	141808566	Благовещенское	24
504962	10	11758390	Пермь	0
504964	7	5356104	Железнодорожный_(Балашиха)	26
504966	2	136048650	Санкт-Петербург	23
504971	3	178818251	Одесса	37
504974	3	29699708	0	0
504975	9	13950575	Красноярск	24
504976	2	267461637	Ивано-Франковск	21
504978	7	3779678	0	0
504981	7	141229365	0	19
504984	8	155862039	Москва	0
504985	8	366517517	0	0
504987	16	4389128	0	0
504988	1	354236927	0	0
504989	21	144378387	Москва	0
504990	1	21274943	Москва	0
504991	2	54802612	Москва	0
504992	7	9719828	0	0
504994	93	359267	Санкт-Петербург	0
504995	4	144378387	Москва	0
504996	1	152118988	Краснодон	0
504997	2	28113386	Санкт-Петербург	0
505015	5	307570196	0	0
505023	4	26271499	0	0
505027	3	253961794	Москва	0
505030	13	254179	Челябинск	33
505031	4	92054128	Москва	0
505072	4	139362164	Минск	0
505073	11	117977890	Оренбург	0
505075	11	253841654	Москва	0
505138	1	161908	Санкт-Петербург	29
505213	15	224503263	Харьков	15
505229	8	11405185	Волжский	25
504888	2	113625108	0	0
504889	6	137009187	Washington,_D.C.	0
504890	2	231970629	Kabul	0
504891	7	16023273	Екатеринбург	0
504892	6	34223534	Новосибирск	21
504893	1	2327012	Санкт-Петербург	25
504894	5	22014665	Вишневогорск	20
504895	2	369954237	Новосибирск	23
504896	5	6966512	Архангельск	29
504897	7	5356104	Железнодорожный_(Балашиха)	26
504898	3	252569101	Новосибирск	23
504899	5	48831942	Киев	22
504901	2	136549228	0	0
504903	4	136549228	0	0
504904	33	137009187	Washington,_D.C.	0
504905	8	10380751	0	0
504906	4	1059813	Уфа	33
504907	10	183519406	Волгоград	20
504909	8	13389901	0	0
504910	14	56907037	Харьков	0
504911	23	297505	Санкт-Петербург	27
504912	13	151551624	Москва	23
504913	12	56907037	Харьков	0
504914	11	297505	Санкт-Петербург	27
504915	16	151551624	Москва	23
504916	6	34514008	Москва	29
504917	18	297505	Санкт-Петербург	27
504918	2	5356104	Железнодорожный_(Балашиха)	26
504919	5	50279874	Челябинск	0
504920	63	151551624	Москва	23
504921	5	222318167	Москва	0
504922	88	297505	Санкт-Петербург	27
504923	32	208873364	Армавир	0
504924	13	297505	Санкт-Петербург	27
504925	121	151551624	Москва	23
504926	21	59373469	Нижнекамск	19
504927	15	8778610	Санкт-Петербург	25
504928	48	297505	Санкт-Петербург	27
504930	24	151551624	Москва	23
504931	19	50279874	Челябинск	0
504932	31	297505	Санкт-Петербург	27
504934	12	151551624	Москва	23
504935	6	50279874	Челябинск	0
504936	15	297505	Санкт-Петербург	27
504937	84	151551624	Москва	23
504938	20	6028267	Одесса	25
504939	69	297505	Санкт-Петербург	27
504940	61	151551624	Москва	23
504941	64	297505	Санкт-Петербург	27
504942	73	151551624	Москва	23
504943	45	297505	Санкт-Петербург	27
504944	48	151551624	Москва	23
504945	25	297505	Санкт-Петербург	27
504946	46	151551624	Москва	23
504947	20	297505	Санкт-Петербург	27
504948	97	151551624	Москва	23
504950	41	30371038	Томск	23
504958	71	151551624	Москва	23
504963	106	297505	Санкт-Петербург	27
504965	31	297505	Санкт-Петербург	27
504969	95	30371038	Томск	23
504972	83	151551624	Москва	23
504973	65	151551624	Москва	23
504977	67	30371038	Томск	23
504979	6	56907037	Харьков	0
504980	110	297505	Санкт-Петербург	27
504986	171	30371038	Томск	23
504993	46	297505	Санкт-Петербург	27
505024	24	59373469	Нижнекамск	19
505026	10	59373469	Нижнекамск	19
505032	4	22172948	0	0
505033	13	74629663	Москва	23
505043	13	83242619	Санкт-Петербург	0
505049	10	22756229	Барнаул	25
505050	11	83242619	Санкт-Петербург	0
505219	19	5293325	0	23
505283	5	34514008	Москва	29
504870	3	14820073	Москва	0
504871	2	13361748	0	0
504874	3	114494827	0	0
504875	1	26408843	0	0
504876	2	11841480	Тюмень	0
504877	3	322634362	Москва	24
504878	2	125469284	Минск	0
504879	4	317174856	Москва	0
504881	3	20009054	Москва	0
504882	1	79550	Санкт-Петербург	0
504883	2	38295344	0	0
504884	1	299879832	Владивосток	13
504885	7	55175936	Львов	113
504902	1	4390858	0	0
505008	3	306585397	Долгопрудный	0
505028	1	16891224	0	0
505029	3	10455553	Днепропетровск_(Днепр)	0
505081	1	9922243	Киев	0
505175	2	224503263	Харьков	15
505290	15	87973214	Санкт-Петербург	22
505678	5	280486130	Москва	0
504853	2	11347290	Ростов-на-Дону	0
504854	2	3299705	Нижний_Новгород	34
504855	5	387901168	0	0
504856	1	78872032	Osaka	0
504857	7	26402243	Саратов	19
504858	4	122967496	Темиртау	21
504859	7	3741383	0	0
504860	1	222263502	0	0
504861	1	93329517	Wroclaw	0
504863	3	9453440	0	0
504864	2	103825772	0	0
